traj_id,t,step,x,y,theta,v,omega
4,3.5000,35,2.510270,3.293501,-1.627523,0.500000,0.175793
4,3.6000,36,2.507874,3.243559,-1.609944,0.492700,-0.106356
4,3.7000,37,2.505684,3.194338,-1.620579,0.469146,0.000646
4,3.8000,38,2.503351,3.147482,-1.620515,0.500000,0.071020
4,3.9000,39,2.501044,3.097535,-1.613413,0.478869,0.035463
4,4.0000,40,2.499088,3.049688,-1.609867,0.489876,0.133021
4,4.1000,41,2.497501,3.000727,-1.596565,0.486487,-0.000560
4,4.2000,42,2.496246,2.952094,-1.596621,0.495836,0.147343
4,4.3000,43,2.495331,2.902519,-1.581886,0.500000,0.127419
4,4.4000,44,2.495095,2.852520,-1.569144,0.490777,-0.126694
4,4.5000,45,2.494865,2.803443,-1.581814,0.484014,0.048061
4,4.6000,46,2.494448,2.755044,-1.577008,0.458982,-0.575037
4,4.7000,47,2.492844,2.709180,-1.634511,0.465254,-0.818553
4,4.8000,48,2.487985,2.662922,-1.716367,0.494943,-0.810316
4,4.9000,49,2.478831,2.614295,-1.797398,0.476577,-1.230953
4,5.0000,50,2.465296,2.568631,-1.920494,0.450305,-1.270376
4,5.1000,51,2.447226,2.527419,-2.047531,0.350256,-1.530925
4,5.2000,52,2.428839,2.497648,-2.200624,0.444225,-1.415875
4,5.3000,53,2.400224,2.463718,-2.342211,0.418908,-1.384126
4,5.4000,54,2.369037,2.435799,-2.480624,0.406437,-1.293502
4,5.5000,55,2.335431,2.412990,-2.609974,0.406450,-1.314291
4,5.6000,56,2.299145,2.394744,-2.741403,0.479303,-1.047443
4,5.7000,57,2.254105,2.378415,-2.846147,0.459266,-0.930449
4,5.8000,58,2.209610,2.367104,-2.939192,0.500000,-0.726080
4,5.9000,59,2.160309,2.358840,-3.011800,0.463470,-0.560759
4,6.0000,60,2.114208,2.354132,-3.067876,0.482622,-0.552215
4,6.1000,61,2.066003,2.351908,-3.123098,0.478045,-0.600190
4,6.2000,62,2.018209,2.352459,-3.183117,0.500000,-0.424776
4,6.3000,63,1.968311,2.355594,-3.225594,0.482564,-0.122959
4,6.4000,64,1.920251,2.359939,-3.237890,0.475987,-0.280836
4,6.5000,65,1.872943,2.365180,-3.265974,0.500000,-0.212637
4,6.6000,66,1.823399,2.371910,-3.287237,0.484570,0.062926
4,6.7000,67,1.775433,2.378792,-3.280945,0.472199,0.037853
4,6.8000,68,1.728659,2.385262,-3.277160,0.500000,0.231390
4,6.9000,69,1.679044,2.391446,-3.254021,0.479460,0.254617
4,7.0000,70,1.631337,2.396218,-3.228559,0.500000,0.054321
4,7.1000,71,1.581515,2.400426,-3.223127,0.499500,0.405423
4,7.2000,72,1.531662,2.403483,-3.182584,0.500000,0.215945
4,7.3000,73,1.481686,2.404993,-3.160990,0.495639,0.014783
4,7.4000,74,1.432130,2.405918,-3.159512,0.500000,0.164753
4,7.5000,75,1.382133,2.406402,-3.143036,0.498812,0.016179
4,7.6000,76,1.332252,2.406433,-3.141419,0.464906,0.074583
4,7.7000,77,1.285762,2.406252,-3.133960,0.486108,0.024801
4,7.8000,78,1.237153,2.405821,-3.131480,0.500000,0.109633
4,7.9000,79,1.187159,2.405041,-3.120517,0.500000,0.218688
4,8.0000,80,1.137186,2.403441,-3.098648,0.500000,-0.150630
4,8.1000,81,1.087218,2.401670,-3.113711,0.483515,0.178340
4,8.2000,82,1.038900,2.399892,-3.095877,0.486202,-0.119685
4,8.3000,83,0.990318,2.397960,-3.107846,0.500000,0.068743
4,8.4000,84,0.940353,2.396102,-3.100971,0.498159,-0.112595
4,8.5000,85,0.890568,2.394359,-3.112231,0.466679,-0.215233
4,8.6000,86,0.843909,2.393491,-3.133754,0.492453,-0.078353
4,8.7000,87,0.794664,2.393298,-3.141589,0.493390,-0.044590
4,8.8000,88,0.745325,2.393408,-3.146048,0.500000,-0.001175
4,8.9000,89,0.695326,2.393633,-3.146166,0.500000,-0.274537
4,9.0000,90,0.645335,2.394548,-3.173619,0.484677,-0.422886
4,9.1000,91,0.596940,2.397124,-3.215908,0.456323,-0.787868
4,9.2000,92,0.551614,2.402300,-3.294695,0.447593,-0.868881
4,9.3000,93,0.507730,2.411038,-3.381583,0.469414,-0.820850
4,9.4000,94,0.462643,2.424054,-3.463668,0.489905,-0.861621
4,9.5000,95,0.416897,2.441543,-3.549830,0.474318,-1.058629
4,9.6000,96,0.374440,2.462640,-3.655693,0.427053,-1.389559
4,9.7000,97,0.338831,2.486152,-3.794649,0.377395,-1.437117
4,9.8000,98,0.310605,2.511154,-3.938361,0.423482,-1.569261
4,9.9000,99,0.283496,2.543631,-4.095287,0.435069,-1.102099
4,10.0000,100,0.260323,2.580428,-4.205497,0.423470,-1.018236
4,10.1000,101,0.241684,2.618432,-4.307320,0.465276,-1.082178
4,10.2000,102,0.225696,2.662102,-4.415538,0.463502,-0.839442
4,10.3000,103,0.214013,2.706942,-4.499482,0.445704,-0.600462
4,10.4000,104,0.205909,2.750762,-4.559528,0.459460,-0.858677
4,10.5000,105,0.200870,2.796417,-4.645396,0.500000,-0.525811
4,10.6000,106,0.198835,2.846370,-4.697977,0.500000,-0.383794
4,10.7000,107,0.199074,2.896366,-4.736357,0.500000,-0.513325
4,10.8000,108,0.201555,2.946299,-4.787689,0.488451,-0.208966
4,10.9000,109,0.205738,2.994964,-4.808586,0.498986,-0.334733
4,11.0000,110,0.211361,3.044542,-4.842059,0.500000,0.187197
4,11.1000,111,0.217362,3.094180,-4.823339,0.500000,-0.070716
4,11.2000,112,0.223073,3.143853,-4.830411,0.500000,-0.102710
4,11.3000,113,0.229216,3.193474,-4.840682,0.500000,0.007288
4,11.4000,114,0.235595,3.243065,-4.839953,0.500000,0.383823
4,11.5000,115,0.241002,3.292769,-4.801571,0.500000,0.264523
4,11.6000,116,0.244796,3.342623,-4.775119,0.469781,0.196460
4,11.7000,117,0.247281,3.389535,-4.755473,0.493248,0.223033
4,11.8000,118,0.248855,3.438833,-4.733169,0.500000,0.216856
4,11.9000,119,0.249352,3.488830,-4.711484,0.500000,0.172483
4,12.0000,120,0.248876,3.538827,-4.694235,0.492061,0.226708
4,12.1000,121,0.247425,3.588011,-4.671565,0.493709,0.025829
4,12.2000,122,0.245346,3.637338,-4.668982,0.500000,-0.253555
4,12.3000,123,0.243810,3.687313,-4.694337,0.500000,0.058190
4,12.4000,124,0.242762,3.737302,-4.688518,0.495802,-0.004594
4,12.5000,125,0.241590,3.786868,-4.688978,0.474311,0.012440
4,12.6000,126,0.240450,3.834285,-4.687734,0.500000,-0.023282
4,12.7000,127,0.239276,3.884272,-4.690062,0.489556,-0.066871
4,12.8000,128,0.238347,3.933218,-4.696749,0.500000,-0.129089
4,12.9000,129,0.237887,3.983216,-4.709658,0.500000,0.050398
4,13.0000,130,0.237625,4.033215,-4.704618,0.500000,0.160238
4,13.1000,131,0.236836,4.083208,-4.688594,0.498226,-0.167735
4,13.2000,132,0.236068,4.133025,-4.705368,0.500000,0.171683
4,13.3000,133,0.235288,4.183018,-4.688199,0.477887,0.054918
4,13.4000,134,0.234001,4.230789,-4.682708,0.483917,-0.118726
4,13.5000,135,0.232852,4.279167,-4.694580,0.467801,0.075590
4,13.6000,136,0.231842,4.325936,-4.687021,0.500000,0.007832
4,13.7000,137,0.230554,4.375919,-4.686238,0.500000,0.015950
4,13.8000,138,0.229207,4.425901,-4.684643,0.500000,0.012113
4,13.9000,139,0.227790,4.475881,-4.683432,0.478447,-0.084345
4,14.0000,140,0.226606,4.523711,-4.691866,0.475618,-0.170106
5,0.0000,0,1.268885,5.689322,-0.978866,0.447170,-1.463843
5,0.1000,1,1.291035,5.650523,-1.125251,0.415406,-1.270225
5,0.2000,2,1.306511,5.612003,-1.252273,0.440414,-1.172220
5,0.3000,3,1.317823,5.569465,-1.369495,0.481117,-0.755227
5,0.4000,4,1.325655,5.522006,-1.445018,0.469537,-0.646846
5,0.5000,5,1.330035,5.475266,-1.509702,0.479833,-0.568511
5,0.6000,6,1.331602,5.427314,-1.566553,0.495605,-0.265364
5,0.7000,7,1.331154,5.377757,-1.593090,0.500000,-0.431532
5,0.8000,8,1.328962,5.327809,-1.636243,0.500000,-0.214572
5,0.9000,9,1.325157,5.277955,-1.657700,0.490325,-0.177254
5,1.0000,10,1.320468,5.229148,-1.675426,0.499474,-0.000540
5,1.1000,11,1.315251,5.179474,-1.675480,0.491793,-0.075149
5,1.2000,12,1.309928,5.130584,-1.682994,0.465043,0.155425
5,1.3000,13,1.305081,5.084333,-1.667452,0.500000,0.378397
5,1.4000,14,1.301198,5.034487,-1.629612,0.495926,0.214027
5,1.5000,15,1.298813,4.984953,-1.608209,0.500000,0.085785
5,1.6000,16,1.297157,4.934981,-1.599631,0.500000,0.053725
5,1.7000,17,1.295850,4.884998,-1.594258,0.500000,-0.050478
5,1.8000,18,1.294550,4.835015,-1.599306,0.497457,0.347632
5,1.9000,19,1.293997,4.785274,-1.564543,0.496044,0.155228
5,2.0000,20,1.294692,4.735675,-1.549020,0.500000,0.305337
5,2.1000,21,1.296544,4.685712,-1.518487,0.500000,0.273999
5,2.2000,22,1.299842,4.635822,-1.491087,0.500000,0.328945
5,2.3000,23,1.304642,4.586055,-1.458192,0.476324,0.158257
5,2.4000,24,1.310369,4.538769,-1.442366,0.500000,0.237197
5,2.5000,25,1.317360,4.489261,-1.418647,0.500000,0.220989
5,2.6000,26,1.325483,4.439927,-1.396548,0.500000,0.027531
5,2.7000,27,1.334220,4.390696,-1.393795,0.474923,0.000575
5,2.8000,28,1.342583,4.343946,-1.393737,0.500000,0.018180
5,2.9000,29,1.351435,4.294735,-1.391919,0.494658,0.108965
5,3.0000,30,1.360501,4.246108,-1.381023,0.500000,-0.068065
5,3.1000,31,1.369766,4.196974,-1.387829,0.498563,0.249058
5,3.2000,32,1.379447,4.148068,-1.362923,0.500000,0.107186
5,3.3000,33,1.390028,4.099200,-1.352205,0.494738,0.208499
5,3.4000,34,1.401259,4.051019,-1.331355,0.466518,0.065158
5,3.5000,35,1.412470,4.005735,-1.324839,0.500000,-0.008903
5,3.6000,36,1.424623,3.957234,-1.325729,0.500000,-0.065749
5,3.7000,37,1.436595,3.908688,-1.332304,0.500000,-0.204067
5,3.8000,38,1.447910,3.859986,-1.352711,0.474698,-0.080126
5,3.9000,39,1.457995,3.813600,-1.360724,0.499942,-0.149587
5,4.0000,40,1.468054,3.764629,-1.375682,0.500000,-0.272390
5,4.1000,41,1.477079,3.715452,-1.402921,0.500000,-0.019481
5,4.2000,42,1.485385,3.666147,-1.404869,0.500000,0.064098
5,4.3000,43,1.493801,3.616860,-1.398460,0.480707,0.412475
5,4.4000,44,1.503019,3.569685,-1.357212,0.500000,0.535487
5,4.5000,45,1.514920,3.521128,-1.303663,0.500000,0.964927
5,4.6000,46,1.530423,3.473613,-1.207171,0.468553,1.156990
5,4.7000,47,1.549581,3.430882,-1.091472,0.373334,1.589441
5,4.8000,48,1.569353,3.399260,-0.932528,0.399233,1.323508
5,4.9000,49,1.595189,3.368862,-0.800177,0.431077,1.336899
5,5.0000,50,1.627192,3.340029,-0.666487,0.451316,1.303193
5,5.1000,51,1.664380,3.314515,-0.536168,0.410841,1.112112
5,5.2000,52,1.700792,3.295532,-0.424956,0.426442,1.073692
5,5.3000,53,1.740512,3.280069,-0.317587,0.487165,1.028743
5,5.4000,54,1.787493,3.267261,-0.214713,0.479130,0.706918
5,5.5000,55,1.834627,3.258715,-0.144021,0.500000,0.729383
5,5.6000,56,1.884327,3.253349,-0.071083,0.500000,0.510657
5,5.7000,57,1.934270,3.251072,-0.020017,0.479062,0.750168
5,5.8000,58,1.982157,3.251910,0.055000,0.475081,0.334385
5,5.9000,59,2.029541,3.255314,0.088438,0.491560,0.123417
5,6.0000,60,2.078477,3.259958,0.100780,0.500000,0.198178
5,6.1000,61,2.128170,3.265481,0.120598,0.500000,0.478196
5,6.2000,62,2.177644,3.272680,0.168417,0.474810,0.162499
5,6.3000,63,2.224387,3.281019,0.184667,0.458071,0.317835
5,6.4000,64,2.269274,3.290144,0.216451,0.498363,0.424150
5,6.5000,65,2.317706,3.301876,0.258866,0.487222,0.464457
5,6.6000,66,2.364498,3.315437,0.305311,0.500000,0.649169
5,6.7000,67,2.411665,3.332004,0.370228,0.493114,0.541024
5,6.8000,68,2.457130,3.351080,0.424331,0.499615,0.651008
5,6.9000,69,2.501959,3.373117,0.489431,0.470197,0.553047
5,7.0000,70,2.542827,3.396358,0.544736,0.500000,0.764932
5,7.1000,71,2.584558,3.423877,0.621229,0.480425,0.266742
5,7.2000,72,2.623246,3.452357,0.647903,0.500000,0.377829
5,7.3000,73,2.662534,3.483279,0.685686,0.500000,0.322855
5,7.4000,74,2.700716,3.515558,0.717972,0.500000,0.019427
5,7.5000,75,2.738341,3.548488,0.719915,0.500000,-0.423193
5,7.6000,76,2.776620,3.580649,0.677595,0.433184,-0.498008
5,7.7000,77,2.811031,3.606955,0.627794,0.487186,-0.601829
5,7.8000,78,2.851297,3.634367,0.567612,0.463786,-0.925293
5,7.9000,79,2.891500,3.657457,0.475082,0.443028,-0.737985
5,8.0000,80,2.931608,3.676250,0.401284,0.489487,-0.876963
5,8.1000,81,2.977448,3.693371,0.313587,0.468563,-0.797787
5,8.2000,82,3.022549,3.706032,0.233809,0.445935,-0.617436
5,8.3000,83,3.066220,3.715019,0.172065,0.500000,-0.581207
5,8.4000,84,3.115703,3.722143,0.113944,0.462579,-0.494133
5,8.5000,85,3.161772,3.726265,0.064531,0.500000,-0.170129
5,8.6000,86,3.211693,3.729065,0.047518,0.500000,-0.443171
5,8.7000,87,3.261673,3.730333,0.003201,0.457495,-0.418963
5,8.8000,88,3.307412,3.729521,-0.038695,0.496651,-0.175681
5,8.9000,89,3.357020,3.727164,-0.056263,0.500000,-0.157187
5,9.0000,90,3.406917,3.723960,-0.071982,0.468992,-0.217618
5,9.1000,91,3.453654,3.720078,-0.093744,0.500000,-0.046991
5,9.2000,92,3.503424,3.715281,-0.098443,0.500000,-0.088733
5,9.3000,93,3.553159,3.710146,-0.107316,0.500000,-0.551081
5,9.4000,94,3.602699,3.703424,-0.162424,0.488786,-0.605381
5,9.5000,95,3.650665,3.694065,-0.222962,0.471751,-0.934882
5,9.6000,96,3.696118,3.681500,-0.316451,0.458727,-0.741681
5,9.7000,97,3.739144,3.665622,-0.390619,0.426044,-1.292588
5,9.8000,98,3.777383,3.646902,-0.519877,0.445785,-1.166937
5,9.9000,99,3.814693,3.622552,-0.636571,0.424590,-1.197690
5,10.0000,100,3.847245,3.595331,-0.756340,0.452197,-1.024617
5,10.1000,101,3.878490,3.562669,-0.858802,0.467691,-0.877948
5,10.2000,102,3.907454,3.525967,-0.946596,0.475248,-0.872075
5,10.3000,103,3.933514,3.486242,-1.033804,0.500000,-0.715243
5,10.4000,104,3.957534,3.442402,-1.105328,0.419245,-0.789129
5,10.5000,105,3.974854,3.404235,-1.184241,0.453776,-0.676491
5,10.6000,106,3.990528,3.361659,-1.251890,0.500000,-0.488292
5,10.7000,107,4.005039,3.313816,-1.300719,0.486281,-0.227484
5,10.8000,108,4.017479,3.266807,-1.323468,0.466368,-0.307730
5,10.9000,109,4.028199,3.221421,-1.354241,0.500000,-0.202150
5,11.0000,110,4.038448,3.172484,-1.374456,0.476068,-0.131397
5,11.1000,111,4.047428,3.125732,-1.387595,0.500000,-0.027696
5,11.2000,112,4.056469,3.076556,-1.390365,0.500000,0.009744
5,11.3000,113,4.065465,3.027372,-1.389391,0.500000,-0.111552
5,11.4000,114,4.074212,2.978143,-1.400546,0.493570,0.121872
5,11.5000,115,4.082870,2.929552,-1.388359,0.437412,0.162020
5,11.6000,116,4.091154,2.886603,-1.372157,0.500000,-0.032618
5,11.7000,117,4.100941,2.837570,-1.375418,0.484565,0.092300
5,11.8000,118,4.110567,2.790080,-1.366189,0.500000,0.079057
5,11.9000,119,4.120920,2.741163,-1.358283,0.500000,0.161821
5,12.0000,120,4.131861,2.692376,-1.342101,0.483878,0.051708
5,12.1000,121,4.142953,2.645276,-1.336930,0.500000,0.172456
5,12.2000,122,4.154958,2.596740,-1.319684,0.500000,0.056276
5,12.3000,123,4.167519,2.548343,-1.314057,0.500000,0.061399
5,12.4000,124,4.180363,2.500021,-1.307917,0.500000,-0.035795
6,0.0000,0,1.518471,0.852615,-0.571677,0.492044,0.465553
6,0.1000,1,1.560457,0.826966,-0.525122,0.500000,0.620288
6,0.2000,2,1.604469,0.803258,-0.463093,0.479418,0.436905
6,0.3000,3,1.647816,0.782785,-0.419402,0.499350,0.335781
6,0.4000,4,1.693756,0.763220,-0.385824,0.495593,0.115901
6,0.5000,5,1.739779,0.744837,-0.374234,0.500000,0.115582
6,0.6000,6,1.786423,0.726828,-0.362676,0.481078,0.259934
6,0.7000,7,1.831618,0.710347,-0.336682,0.500000,0.044082
6,0.8000,8,1.878847,0.693933,-0.332274,0.486436,0.085765
6,0.9000,9,1.924897,0.678263,-0.323698,0.491104,0.130659
6,1.0000,10,1.971558,0.662947,-0.310632,0.476707,0.051164
6,1.1000,11,2.016984,0.648492,-0.305516,0.500000,-0.000015
6,1.2000,12,2.064669,0.633453,-0.305517,0.482159,-0.115773
6,1.3000,13,2.110567,0.618684,-0.317094,0.500000,-0.097662
6,1.4000,14,2.157997,0.602862,-0.326861,0.500000,-0.211387
6,1.5000,15,2.205177,0.586309,-0.347999,0.500000,-0.073567
6,1.6000,16,2.252117,0.569086,-0.355356,0.495736,0.185297
6,1.7000,17,2.298750,0.552270,-0.336826,0.500000,0.315012
6,1.8000,18,2.346193,0.536491,-0.305325,0.469275,0.415584
6,1.9000,19,2.391230,0.523318,-0.263767,0.483297,0.267674
6,2.0000,20,2.438052,0.511344,-0.236999,0.499255,0.257428
6,2.1000,21,2.486727,0.500248,-0.211257,0.500000,0.493045
6,2.2000,22,2.535854,0.490973,-0.161952,0.500000,0.420915
6,2.3000,23,2.585355,0.483951,-0.119860,0.476589,0.500134
6,2.4000,24,2.632795,0.479438,-0.069847,0.477718,0.360913
6,2.5000,25,2.680500,0.476964,-0.033756,0.477555,0.584229
6,2.6000,26,2.728248,0.476747,0.024667,0.470722,0.993830
6,2.7000,27,2.775171,0.480243,0.124050,0.490501,0.852132
6,2.8000,28,2.823527,0.488377,0.209263,0.468111,0.817602
6,2.9000,29,2.868868,0.499962,0.291023,0.463033,0.816755
6,3.0000,30,2.912633,0.515043,0.372699,0.475409,0.696477
6,3.1000,31,2.956272,0.533882,0.442347,0.486809,0.482049
6,3.2000,32,2.999748,0.555772,0.490551,0.500000,0.724136
6,3.3000,33,3.042960,0.580903,0.562965,0.459953,0.564257
6,3.4000,34,3.081145,0.606535,0.619391,0.466956,0.458387
6,3.5000,35,3.118531,0.634505,0.665229,0.471336,0.628819
7,0.0000,0,3.923325,0.767159,2.456804,0.175265,-2.000000
7,0.1000,1,3.910945,0.779524,2.256804,0.225987,-2.000000
7,0.2000,2,3.898468,0.798321,2.056804,0.294698,-2.000000
7,0.3000,3,3.887391,0.825577,1.856804,0.293867,-2.000000
7,0.4000,4,3.881965,0.854409,1.656804,0.426604,-1.776745
7,0.5000,5,3.882086,0.897013,1.479130,0.411454,-1.350306
7,0.6000,6,3.888603,0.937607,1.344099,0.479248,-1.183065
7,0.7000,7,3.902108,0.983561,1.225793,0.491840,-0.840464
7,0.8000,8,3.920667,1.029093,1.141746,0.470055,-0.890146
7,0.9000,9,3.942097,1.070912,1.052732,0.475252,-0.368466
7,1.0000,10,3.966387,1.111758,1.015885,0.500000,-0.276571
7,1.1000,11,3.993314,1.153886,0.988228,0.482717,-0.216759
7,1.2000,12,4.020307,1.193904,0.966552,0.465902,0.098652
7,1.3000,13,4.046587,1.232375,0.976417,0.466892,0.199389
7,1.4000,14,4.072345,1.271315,0.996356,0.481392,0.214833
7,1.5000,15,4.098066,1.312005,1.017839,0.500000,0.305796
7,1.6000,16,4.123672,1.354949,1.048419,0.489249,0.294295
7,1.7000,17,4.147455,1.397702,1.077849,0.466686,0.444000
7,1.8000,18,4.168620,1.439291,1.122248,0.500000,0.198322
7,1.9000,19,4.189855,1.484557,1.142081,0.500000,0.175781
7,2.0000,20,4.210239,1.530212,1.159659,0.500000,0.097237
7,2.1000,21,4.229999,1.576142,1.169382,0.500000,0.383724
7,2.2000,22,4.248647,1.622531,1.207755,0.500000,0.094046
7,2.3000,23,4.266183,1.669355,1.217159,0.500000,0.329012
7,2.4000,24,4.282724,1.716537,1.250061,0.500000,0.056052
7,2.5000,25,4.298354,1.764031,1.255666,0.483943,0.061520
7,2.6000,26,4.313212,1.810088,1.261818,0.500000,-0.216244
7,2.7000,27,4.328930,1.857553,1.240193,0.500000,0.040728
7,2.8000,28,4.345064,1.904878,1.244266,0.500000,-0.006558
7,2.9000,29,4.361118,1.952231,1.243610,0.456725,0.196644
7,3.0000,30,4.375370,1.995622,1.263275,0.476639,0.014168
7,3.1000,31,4.389765,2.041060,1.264692,0.497137,-0.092185
7,3.2000,32,4.404965,2.088393,1.255473,0.500000,-0.137361
7,3.3000,33,4.420797,2.135820,1.241737,0.500000,-0.202488
7,3.4000,34,4.437432,2.182970,1.221488,0.500000,-0.374225
7,3.5000,35,4.455420,2.229619,1.184066,0.496921,-0.354086
7,3.6000,36,4.474972,2.275300,1.148657,0.468767,-0.568553
7,3.7000,37,4.495383,2.317493,1.091802,0.489662,-0.604237
7,3.8000,38,4.519250,2.360240,1.031378,0.466499,-0.892590
7,3.9000,39,4.544964,2.399145,0.942119,0.454931,-0.859156
7,4.0000,40,4.573265,2.434746,0.856203,0.452354,-0.953750
7,4.1000,41,4.604491,2.467450,0.760828,0.459251,-0.987133
7,4.2000,42,4.639261,2.497425,0.662115,0.443045,-0.900586
7,4.3000,43,4.675382,2.523054,0.572057,0.474192,-0.945699
7,4.4000,44,4.716405,2.546803,0.477487,0.468533,-0.692529
7,4.5000,45,4.758730,2.566876,0.408234,0.456172,-0.698625
7,4.6000,46,4.801197,2.583509,0.338371,0.500000,-0.531782
7,4.7000,47,4.848780,2.598845,0.285193,0.479240,-0.440842
7,4.8000,48,4.895051,2.611310,0.241109,0.500000,-0.155522
7,4.9000,49,4.943695,2.622871,0.225557,0.500000,-0.271383
8,0.0000,0,3.120207,1.417895,-1.294194,0.500000,0.708026
8,0.1000,1,3.135552,1.370319,-1.223392,0.459413,0.681641
8,0.2000,2,3.152653,1.327688,-1.155227,0.466082,0.747567
8,0.3000,3,3.173044,1.285790,-1.080471,0.451814,0.963927
8,0.4000,4,3.196208,1.247018,-0.984078,0.451313,1.002788
8,0.5000,5,3.223035,1.210749,-0.883799,0.464766,1.094409
8,0.6000,6,3.254417,1.176498,-0.774358,0.439397,1.422600
8,0.7000,7,3.287904,1.148107,-0.632098,0.455110,1.192145
8,0.8000,8,3.326136,1.123467,-0.512884,0.444111,0.985650
8,0.9000,9,3.365843,1.103616,-0.414319,0.495455,0.984652
8,1.0000,10,3.412104,1.085934,-0.315854,0.500000,0.855929
8,1.1000,11,3.460237,1.072454,-0.230261,0.497337,0.816475
8,1.2000,12,3.509068,1.063092,-0.148613,0.477744,1.000718
8,1.3000,13,3.556590,1.058392,-0.048541,0.467155,1.108215
8,1.4000,14,3.603281,1.058712,0.062280,0.421357,1.051108
8,1.5000,15,3.645120,1.063538,0.167391,0.492846,1.082045
8,1.6000,16,3.693177,1.074360,0.275595,0.455459,1.121698
8,1.7000,17,3.736218,1.089184,0.387765,0.415411,1.210398
8,1.8000,18,3.773631,1.107177,0.508805,0.390533,1.662046
8,1.9000,19,3.806004,1.128942,0.675010,0.418775,1.311619
8,2.0000,20,3.836890,1.157177,0.806171,0.416010,1.385518
8,2.1000,21,3.863520,1.189094,0.944723,0.421811,1.166836
8,2.2000,22,3.886189,1.224638,1.061407,0.425508,1.026177
8,2.3000,23,3.904998,1.262785,1.164025,0.488776,1.045065
8,2.4000,24,3.921958,1.308602,1.268531,0.456054,0.914464
8,2.5000,25,3.933525,1.352700,1.359977,0.485437,0.858985
8,2.6000,26,3.941634,1.400547,1.445876,0.485671,0.726303
8,2.7000,27,3.945930,1.448913,1.518506,0.482136,0.470464
8,2.8000,28,3.947317,1.497102,1.565553,0.463196,-0.278696
8,2.9000,29,3.948205,1.543411,1.537683,0.500000,-0.580712
8,3.0000,30,3.951310,1.593308,1.479612,0.485546,-0.570828
8,3.1000,31,3.957109,1.641508,1.422529,0.500000,-0.464428
8,3.2000,32,3.965641,1.690771,1.376086,0.462556,-0.950884
8,3.3000,33,3.976733,1.735659,1.280998,0.493976,-0.807521
8,3.4000,34,3.992744,1.782375,1.200246,0.500000,-0.725667
8,3.5000,35,4.012524,1.828284,1.127679,0.463997,-0.774639
8,3.6000,36,4.034022,1.869391,1.050215,0.491288,-0.607049
8,3.7000,37,4.059736,1.911244,0.989510,0.464024,-0.770192
8,3.8000,38,4.086683,1.949006,0.912491,0.460750,-0.362298
8,3.9000,39,4.115524,1.984934,0.876261,0.490470,-0.585955
8,4.0000,40,4.148002,2.021678,0.817666,0.486357,-0.450040
8,4.1000,41,4.182052,2.056400,0.772662,0.493976,-0.224445
8,4.2000,42,4.217807,2.090482,0.750217,0.488645,-0.078324
8,4.3000,43,4.253684,2.123657,0.742385,0.500000,-0.025048
8,4.4000,44,4.290569,2.157414,0.739880,0.500000,0.236971
8,4.5000,45,4.327094,2.191558,0.763577,0.500000,-0.064892
8,4.6000,46,4.363324,2.226016,0.757088,0.500000,-0.090188
8,4.7000,47,4.399820,2.260192,0.748069,0.483465,-0.065960
8,4.8000,48,4.435367,2.292961,0.741473,0.500000,0.181132
8,4.9000,49,4.471933,2.327062,0.759586,0.500000,0.161453
8,5.0000,50,4.507909,2.361784,0.775731,0.500000,-0.071507
8,5.1000,51,4.543729,2.396668,0.768581,0.500000,0.076019
8,5.2000,52,4.579542,2.431560,0.776183,0.497552,0.195324
8,5.3000,53,4.614704,2.466762,0.795715,0.483537,-0.111472
8,5.4000,54,4.648733,2.501114,0.784568,0.500000,0.186336
8,5.5000,55,4.683786,2.536768,0.803201,0.463576,-0.149683
8,5.6000,56,4.716226,2.569884,0.788233,0.500000,-0.099883
8,5.7000,57,4.751657,2.605163,0.778245,0.500000,-0.088146
8,5.8000,58,4.787419,2.640107,0.769430,0.500000,-0.004958
8,5.9000,59,4.823343,2.674884,0.768934,0.500000,-0.118929
8,6.0000,60,4.859481,2.709438,0.757042,0.467875,0.074465
8,6.1000,61,4.893370,2.741697,0.764488,0.489357,-0.129657
8,6.2000,62,4.928907,2.775339,0.751522,0.477878,-0.124668
8,6.3000,63,4.964026,2.807747,0.739055,0.500000,-0.089996
8,6.4000,64,5.001132,2.841260,0.730056,0.489133,0.217721
8,6.5000,65,5.037221,2.874275,0.751828,0.491289,-0.040629
8,6.6000,66,5.073175,2.907756,0.747765,0.500000,-0.070247
8,6.7000,67,5.109955,2.941627,0.740740,0.486198,0.096539
8,6.8000,68,5.145676,2.974610,0.750394,0.500000,-0.127057
8,6.9000,69,5.182462,3.008473,0.737689,0.472228,-0.156255
8,7.0000,70,5.217655,3.039960,0.722063,0.478298,-0.389659
8,7.1000,71,5.254155,3.070865,0.683097,0.500000,-0.384235
8,7.2000,72,5.293533,3.101672,0.644674,0.495718,-0.756110
8,7.3000,73,5.334244,3.129936,0.569063,0.479632,-0.541314
8,7.4000,74,5.375328,3.154675,0.514931,0.500000,-0.129087
8,7.5000,75,5.419002,3.179017,0.502023,0.475041,0.148137
8,7.6000,76,5.460473,3.202184,0.516836,0.500000,0.198878
8,7.7000,77,5.503694,3.227321,0.536724,0.500000,0.676738
8,7.8000,78,5.545766,3.254321,0.604398,0.500000,0.843283
8,7.9000,79,5.585662,3.284434,0.688726,0.450535,0.998500
8,8.0000,80,5.618960,3.314756,0.788576,0.464351,1.096628
